Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
35.82,45,923.8,612,1,24,14
35.82,47,923.7,611,1,24,28
35.82,30,923.7,611,1,24,29
35.82,32,923.7,613,1,24,43
35.82,33,923.7,613,1,24,44
35.82,51,923.7,614,1,24,58
35.82,53,923.7,614,1,24,59
35.8,35,923.7,608,1,25,13
35.8,31,923.7,608,1,25,14
35.82,45,923.8,611,1,25,28
35.82,45,923.8,611,1,25,29
35.8,57,923.8,613,1,25,43
35.8,33,923.8,613,1,25,44
35.8,47,923.7,611,1,25,58
35.8,40,923.7,611,1,26,0
35.79,41,923.8,610,1,26,14
35.79,57,923.8,610,1,26,15
35.79,52,923.8,607,1,26,29
35.79,48,923.8,607,1,26,30
35.79,55,923.8,605,1,26,44
35.79,33,923.8,605,1,26,45
35.79,58,923.8,610,1,26,59
35.79,31,923.8,610,1,27,0
35.8,55,923.8,607,1,27,14
35.8,55,923.8,607,1,27,15
35.8,54,923.8,597,1,27,29
35.8,60,923.8,597,1,27,30
35.8,32,923.8,591,1,27,44
35.82,57,923.8,594,1,27,45
35.82,32,923.8,594,1,27,59
35.82,52,923.8,595,1,28,0
35.82,35,923.8,599,1,28,14
35.82,45,923.8,599,1,28,15
35.82,47,923.8,598,1,28,29
35.82,44,923.8,598,1,28,30
35.82,49,923.8,593,1,28,44
35.82,47,923.8,593,1,28,45
35.82,48,923.8,587,1,29,0
35.82,58,923.8,587,1,29,1
35.82,54,923.7,590,1,29,15
35.82,54,923.7,590,1,29,16
35.82,31,923.8,589,1,29,30
35.82,34,923.8,589,1,29,31
35.8,35,923.8,586,1,29,45
35.8,53,923.8,586,1,29,46
35.8,43,923.8,585,1,30,0
35.8,36,923.8,585,1,30,1
35.8,46,923.8,591,1,30,15
35.8,42,923.8,591,1,30,16
35.8,52,923.8,596,1,30,30
35.8,32,923.8,596,1,30,31
35.8,36,923.8,596,1,30,45
35.8,43,923.8,596,1,30,46
35.82,58,923.8,599,1,31,0
35.82,34,923.8,599,1,31,1
35.82,44,923.8,596,1,31,15
35.82,59,923.8,596,1,31,16
35.82,43,923.8,596,1,31,30
35.82,30,923.8,596,1,31,31
35.82,54,923.8,598,1,31,46
35.82,40,923.8,598,1,31,47
35.82,58,923.8,600,1,32,1
35.82,50,923.8,600,1,32,2
35.82,57,923.8,603,1,32,16
35.82,48,923.8,603,1,32,17
35.82,30,923.8,601,1,32,31
35.82,46,923.8,601,1,32,32
35.82,54,923.8,603,1,32,46
35.82,34,923.8,603,1,32,47
35.82,58,923.8,603,1,33,1
35.82,51,923.8,603,1,33,2
35.82,44,923.8,606,1,33,16
